symbol,direction,entry_price,rsi,atr,macd,trend_score,momentum_score,volatility_score,session,sl,tp,mfe,mae,label
XAUUSD,SELL,4948.700195,28.09,31.821463,-14.008878,75.0,21.91,0.004874,london,4958.7002,4869.14654,1.200195,0.0,0
XAUUSD,SELL,4899.299805,48.291359,32.150007,-26.419837,40.0,1.708641,0.00552,new_york,4909.2998,4818.92479,30.799805,0.0,0
XAUUSD,SELL,4951.600098,66.684479,28.300014,-18.71526,75.0,16.684479,0.003998,asia,4961.6001,4880.85006,7.399902,0.0,0
XAUUSD,SELL,4963.5,73.370333,19.200056,-5.454891,75.0,23.370333,0.002855,london,4973.5,4915.49986,0.600098,0.0,0
XAUUSD,BUY,5005.299805,71.450531,19.9857,23.502068,75.0,21.450531,0.002537,asia,4995.2998,5055.26406,2.5,-33.799805,0
XAUUSD,BUY,5015.5,51.526814,16.992815,20.997193,40.0,1.526814,0.00257,asia,5005.5,5057.98204,25.399902,-14.799805,0
XAUUSD,BUY,5016.600098,57.752588,17.200021,17.968732,65.0,7.752588,0.00211,new_york,5006.6001,5059.60015,13.0,-34.600098,0
XAUUSD,BUY,5015.5,45.098039,21.085728,7.880801,40.0,4.901961,0.002196,asia,5005.5,5068.21432,11.0,-12.0,0
XAUUSD,BUY,5039.600098,52.236729,17.821498,5.347445,40.0,2.236729,0.002023,asia,5029.6001,5084.15384,7.699707,-15.0,0
XAUUSD,BUY,5074.799805,66.362857,20.321463,13.279956,75.0,16.362857,0.00229,new_york,5064.7998,5125.60346,9.700195,-69.299805,0
XAUUSD,BUY,5187.200195,74.88315,34.535714,27.973055,75.0,24.88315,0.00531,asia,5177.2002,5273.53948,1.299805,-36.200195,0
XAUUSD,BUY,5157.600098,63.320749,30.199986,38.754772,65.0,13.320749,0.00547,london,5147.6001,5233.10006,5.299805,-14.800293,0
XAUUSD,BUY,5216.600098,60.50853,22.185686,35.864738,65.0,10.50853,0.005692,new_york,5206.6001,5272.06431,24.299805,-20.600098,0
XAUUSD,BUY,5243.100098,70.032909,24.414237,39.483504,75.0,20.032909,0.002838,asia,5233.1001,5304.13569,0.0,-79.0,0
XAUUSD,BUY,5193.0,39.774149,24.342808,9.758826,65.0,10.225851,0.003502,london,5183.0,5253.85702,8.0,-10.700195,0
XAUUSD,BUY,5159.700195,34.942045,25.585693,-8.117744,75.0,15.057955,0.00332,new_york,5149.7002,5223.66443,31.699707,-23.800293,0
XAUUSD,SELL,5195.100098,50.690407,29.121408,-6.64674,40.0,0.690407,0.002978,asia,5205.1001,5122.29658,10.800293,0.0,0
XAUUSD,SELL,5212.899902,63.534969,22.7643,0.958371,65.0,13.534969,0.002862,london,5222.8999,5155.98915,39.699707,-12.100098,0
XAUUSD,BUY,5226.5,61.826387,20.828578,8.869066,65.0,11.826387,0.002118,new_york,5216.5,5278.57145,2.799805,-63.200195,0
XAUUSD,BUY,5199.600098,50.034398,23.192836,4.343486,40.0,0.034398,0.002964,asia,5189.6001,5257.58219,22.299805,-16.700195,0
XAUUSD,BUY,5187.100098,38.43774,22.342773,1.429881,65.0,11.56226,0.002926,london,5177.1001,5242.95703,7.199707,-10.700195,0
XAUUSD,BUY,5196.899902,45.891238,25.035679,-3.770493,40.0,4.108762,0.002219,new_york,5186.8999,5259.4891,21.300293,-10.899902,0
XAUUSD,SELL,5201.200195,50.429868,24.792864,-0.095957,40.0,0.429868,0.00225,asia,5211.2002,5139.21804,3.200195,0.0,0
XAUUSD,SELL,5202.0,44.379373,16.042829,-0.843757,65.0,5.620627,0.001986,london,5212.0,5161.89293,2.399902,0.0,0
XAUUSD,BUY,5268.399902,71.600797,20.364188,16.291278,75.0,21.600797,0.002246,new_york,5258.3999,5319.31037,30.600098,-20.5,0
XAUUSD,BUY,5369.799805,67.936567,39.228551,43.579414,75.0,17.936567,0.007103,asia,5359.7998,5467.87118,10.200195,-16.399902,0
XAUUSD,BUY,5412.399902,73.280447,38.578613,48.952043,75.0,23.280447,0.007107,london,5402.3999,5508.84644,19.800293,-15.600098,0
XAUUSD,BUY,5346.100098,36.69549,34.307129,19.299713,65.0,13.30451,0.003802,asia,5336.1001,5431.86792,8.5,-10.700195,0
XAUUSD,BUY,5331.899902,46.588251,31.821394,13.579814,40.0,3.411749,0.00397,asia,5321.8999,5411.45339,4.300293,-39.799805,0
XAUUSD,SELL,5166.5,28.890858,59.435686,-40.654449,75.0,21.109142,0.007156,new_york,5176.5,5017.91078,141.5,0.0,0
XAUUSD,SELL,5099.5,31.620664,78.214321,-68.549112,75.0,18.379336,0.00934,asia,5109.5,4903.9642,6.700195,0.0,0
XAUUSD,SELL,5170.299805,61.371557,39.564418,-35.820971,65.0,11.371557,0.009503,asia,5180.2998,5071.38876,1.799805,0.0,0
XAUUSD,SELL,5155.700195,52.394619,31.814348,-23.625912,40.0,2.394619,0.004106,new_york,5165.7002,5076.16432,15.5,0.0,0
XAUUSD,SELL,5176.200195,49.092326,28.885742,-7.762194,40.0,0.907674,0.002291,asia,5186.2002,5103.98584,5.800293,0.0,0
XAUUSD,SELL,5171.399902,53.306587,24.564244,9.034484,40.0,3.306587,0.00251,london,5181.3999,5109.98929,25.199707,0.0,0
XAUUSD,BUY,5111.299805,28.743919,32.092808,-11.03672,75.0,21.256081,0.002942,new_york,5101.2998,5191.53183,2.200195,-48.899902,0
XAUUSD,SELL,5092.5,22.214542,33.900042,-22.657998,75.0,27.785458,0.002766,asia,5102.5,5007.7499,18.5,0.0,0
XAUUSD,SELL,5116.700195,67.899209,24.749965,-7.140786,75.0,17.899209,0.00343,london,5126.7002,5054.82528,45.700195,-14.700195,0
XAUUSD,SELL,5149.5,55.342481,28.128523,-6.337438,65.0,5.342481,0.003332,new_york,5159.5,5079.17869,10.799805,0.0,0
XAUUSD,SELL,5056.899902,39.99068,41.142822,-2.420046,65.0,10.00932,0.0038,asia,5066.8999,4954.04285,35.699707,0.0,0
XAUUSD,SELL,5104.399902,35.554671,40.49285,-2.390232,65.0,14.445329,0.004322,london,5114.3999,5003.16778,1.600098,0.0,0
XAUUSD,SELL,5113.100098,53.774776,30.614362,-4.331698,40.0,3.774776,0.00403,new_york,5123.1001,5036.56419,15.399902,0.0,0
XAUUSD,BUY,5193.200195,73.953311,29.514335,11.07045,75.0,23.953311,0.003756,asia,5183.2002,5266.98603,2.599609,-21.100098,0
XAUUSD,BUY,5191.799805,67.523786,21.942836,18.481379,75.0,17.523786,0.003289,london,5181.7998,5246.6569,1.5,-26.199707,0
XAUUSD,BUY,5237.100098,86.938376,21.557094,29.679973,75.0,36.938376,0.002927,new_york,5227.1001,5290.99283,0.199707,-68.100098,0
XAUUSD,BUY,5225.399902,63.49924,26.364293,19.814377,65.0,13.49924,0.002354,asia,5215.3999,5291.31063,3.100098,-17.899902,0
XAUUSD,BUY,5194.100098,42.760926,18.207206,6.068306,65.0,7.239074,0.002278,london,5184.1001,5239.61811,7.0,-11.800293,0
XAUUSD,BUY,5180.100098,32.131212,21.850028,-5.080468,75.0,17.868788,0.001744,new_york,5170.1001,5234.72517,11.399902,-45.100098,0
XAUUSD,SELL,5158.200195,45.020645,24.150007,-12.658518,40.0,4.979355,0.002528,asia,5168.2002,5097.82518,16.200195,0.0,0
XAUUSD,SELL,5184.799805,50.25874,22.507185,-2.992424,40.0,0.25874,0.002717,london,5194.7998,5128.53184,70.199707,-33.899902,1
XAUUSD,SELL,5091.700195,27.453698,22.578578,-20.37637,75.0,22.546302,0.002518,new_york,5101.7002,5035.25375,33.5,0.0,0
XAUUSD,SELL,5107.100098,32.856258,21.821394,-15.423104,75.0,17.143742,0.00219,asia,5117.1001,5052.54661,41.100098,-14.300293,0
XAUUSD,SELL,5124.399902,61.406544,17.928502,-13.000547,65.0,11.406544,0.002021,london,5134.3999,5079.57865,85.100098,-10.299805,1
XAUUSD,SELL,5061.700195,42.498763,30.142857,-26.367886,65.0,7.501237,0.003825,asia,5071.7002,4986.34305,91.600098,-31.800293,1
XAUUSD,SELL,5021.100098,44.590499,33.842913,-24.834232,65.0,5.409501,0.004447,asia,5031.1001,4936.49282,12.600098,0.0,0
XAUUSD,SELL,5035.700195,59.605902,26.664307,-19.027043,65.0,9.605902,0.003885,new_york,5045.7002,4969.03943,57.100098,-31.5,0
XAUUSD,SELL,5007.600098,52.663856,25.357178,-13.619313,40.0,2.663856,0.002897,asia,5017.6001,4944.20715,0.600098,0.0,0
XAUUSD,SELL,5013.899902,58.088293,19.257185,-0.723297,65.0,8.088293,0.003016,asia,5023.8999,4965.75694,0.899902,0.0,0
XAUUSD,SELL,5012.5,51.898704,19.650042,0.542646,40.0,1.898704,0.002316,new_york,5022.5,4963.3749,49.899902,-16.100098,1
XAUUSD,BUY,5006.600098,36.915811,17.585728,-0.952059,65.0,13.084189,0.001701,asia,4996.6001,5050.56442,15.399902,-12.300293,0
XAUUSD,SELL,4999.100098,45.397281,14.635672,-3.460073,40.0,4.602719,0.001443,london,5009.1001,4962.51092,71.100098,-21.399902,1
XAUUSD,SELL,4866.299805,15.171537,28.24285,-34.292854,75.0,34.828463,0.003001,new_york,4876.2998,4795.69268,1.599609,0.0,0
XAUUSD,SELL,4842.600098,19.091776,34.678537,-43.307837,75.0,30.908224,0.003794,asia,4852.6001,4755.90376,8.899902,0.0,0
XAUUSD,SELL,4710.600098,13.922593,35.507185,-55.830939,75.0,36.077407,0.004456,london,4720.6001,4621.83214,20.300293,0.0,0
XAUUSD,SELL,4587.100098,12.766582,59.750105,-90.544326,75.0,37.233418,0.005563,new_york,4597.1001,4437.72484,10.399902,0.0,0
XAUUSD,SELL,4679.100098,49.545191,55.035714,-51.382804,40.0,0.454809,0.006293,asia,4689.1001,4541.51081,6.899902,0.0,0
XAUUSD,SELL,4668.399902,58.268618,35.621477,-24.624727,65.0,8.268618,0.004753,london,4678.3999,4579.34621,30.199707,0.0,0
XAUUSD,SELL,4575.899902,28.567363,44.149937,-34.422248,75.0,21.432637,0.005773,new_york,4585.8999,4465.52506,122.699707,-64.699707,1
XAUUSD,SELL,4362.299805,16.7557,71.142822,-65.056645,75.0,33.2443,0.00808,asia,4372.2998,4184.44275,24.799805,0.0,0
XAUUSD,SELL,4270.0,25.285433,83.607073,-102.912696,75.0,24.714567,0.009157,london,4280.0,4060.98232,0.0,0.0,0
XAUUSD,SELL,4451.0,56.139827,97.899972,-40.200354,65.0,6.139827,0.012998,new_york,4461.0,4206.25007,144.700195,-93.299805,0
XAUUSD,SELL,4346.799805,36.234524,66.928571,-33.083025,65.0,13.765476,0.011503,asia,4356.7998,4179.47838,19.799805,0.0,0
XAUUSD,SELL,4408.0,49.683391,52.800049,8.994956,40.0,0.316609,0.008869,london,4418.0,4275.99988,46.299805,0.0,0
XAUUSD,SELL,4400.899902,59.8241,42.97147,11.06312,65.0,9.8241,0.006876,new_york,4410.8999,4293.47123,3.199707,0.0,0
XAUUSD,BUY,4571.200195,80.018953,40.299979,44.744701,75.0,30.018953,0.006051,asia,4561.2002,4671.95014,0.799805,-24.5,0
XAUUSD,BUY,4542.399902,60.926774,33.121408,38.402705,65.0,10.926774,0.005856,london,4532.3999,4625.20342,35.200195,-11.199707,0
XAUUSD,BUY,4503.299805,38.32853,36.657122,23.639458,65.0,11.67147,0.003393,asia,4493.2998,4594.94261,27.800293,-17.699707,0
XAUUSD,BUY,4435.0,24.033458,35.264369,0.104418,75.0,25.966542,0.005375,asia,4425.0,4523.16092,21.399902,-22.899902,0
XAUUSD,SELL,4450.100098,41.89968,34.835693,-30.324497,65.0,8.10032,0.00546,new_york,4460.1001,4363.01086,16.399902,0.0,0
XAUUSD,SELL,4406.5,42.401726,40.52138,-37.831817,65.0,7.598274,0.006043,asia,4416.5,4305.19655,36.0,-1.200195,0
XAUUSD,SELL,4453.600098,53.816214,36.057094,-15.05069,40.0,3.816214,0.004912,asia,4463.6001,4363.45736,12.399902,0.0,0
XAUUSD,SELL,4540.100098,82.60692,31.72862,7.41199,75.0,32.60692,0.005449,new_york,4550.1001,4460.77855,8.5,0.0,0
XAUUSD,BUY,4476.899902,54.375401,36.542899,24.101695,40.0,4.375401,0.005538,asia,4466.8999,4568.25715,17.300293,-32.199707,0
XAUUSD,BUY,4555.200195,51.721446,35.157192,29.67081,40.0,1.721446,0.005722,london,4545.2002,4643.09317,56.199707,-13.200195,0
XAUUSD,BUY,4578.100098,70.410333,31.5,30.08124,75.0,20.410333,0.004418,new_york,4568.1001,4656.8501,1.899902,-18.0,0
XAUUSD,BUY,4576.600098,53.408042,33.249965,10.544282,40.0,3.408042,0.003921,asia,4566.6001,4659.72501,72.899902,-15.700195,0
XAUUSD,BUY,4599.0,62.534667,31.964251,17.146135,65.0,12.534667,0.004933,london,4589.0,4678.91063,3.700195,-18.899902,0
XAUUSD,BUY,4669.100098,68.105811,29.921456,23.289698,75.0,18.105811,0.004749,new_york,4659.1001,4743.90374,81.399902,-2.100098,1
XAUUSD,BUY,4718.799805,79.211361,33.300014,40.44241,75.0,29.211361,0.003399,asia,4708.7998,4802.04984,8.700195,-14.299805,0
XAUUSD,BUY,4750.5,63.173884,28.814348,39.499487,65.0,13.173884,0.003637,london,4740.5,4822.53587,75.399902,-8.100098,1
XAUUSD,BUY,4801.399902,70.257532,29.921456,43.986146,75.0,20.257532,0.003736,new_york,4791.3999,4876.20354,1.200195,-33.199707,0
XAUUSD,BUY,4715.100098,37.804398,37.507115,19.943601,65.0,12.195602,0.005593,asia,4705.1001,4808.86789,11.699707,-12.300293,0
XAUUSD,BUY,4646.700195,25.102955,44.414272,-24.973249,75.0,24.897045,0.006264,london,4636.7002,4757.73587,10.099609,-27.900391,0
XAUUSD,SELL,4695.200195,49.384815,43.692766,-15.487402,40.0,0.615185,0.00671,new_york,4705.2002,4585.96828,7.400391,0.0,0
XAUUSD,SELL,4666.299805,57.75787,37.321429,-24.040257,65.0,7.75787,0.004717,asia,4676.2998,4572.99623,1.199707,0.0,0
XAUUSD,SELL,4704.600098,50.839767,30.128592,1.013082,40.0,0.839767,0.003357,london,4714.6001,4629.27862,20.100098,0.0,0
XAUUSD,SELL,4682.200195,51.708311,23.064348,4.517253,40.0,1.708311,0.002223,new_york,4692.2002,4624.53932,7.600098,0.0,0
XAUUSD,BUY,4686.399902,42.319922,21.921491,-0.616386,65.0,7.680078,0.002337,asia,4676.3999,4741.20363,1.100098,-38.0,0
XAUUSD,SELL,4676.100098,47.724972,28.671491,-0.197756,40.0,2.275028,0.003232,london,4686.1001,4604.42137,16.100098,0.0,0
XAUUSD,SELL,4733.299805,62.267601,34.22862,4.24512,65.0,12.267601,0.003996,asia,4743.2998,4647.72825,0.0,0.0,0
XAUUSD,BUY,4855.5,84.175849,37.621512,43.339957,75.0,34.175849,0.005979,asia,4845.5,4949.55378,11.299805,-24.5,0
XAUUSD,BUY,4804.100098,30.61634,29.349958,30.523392,75.0,19.38366,0.006026,new_york,4794.1001,4877.47499,14.699707,-46.5,0
XAUUSD,BUY,4741.5,28.72602,32.657087,5.527861,75.0,21.27398,0.003613,asia,4731.5,4823.14272,1.899902,-13.0,0
XAUUSD,BUY,4736.299805,36.058546,23.864258,-8.789057,65.0,13.941454,0.003567,asia,4726.2998,4795.96045,66.5,-6.799805,1
XAUUSD,SELL,4794.0,73.981743,21.885707,-7.780836,75.0,23.981743,0.002733,new_york,4804.0,4739.28573,7.799805,0.0,0
XAUUSD,SELL,4787.0,63.350479,22.292794,3.124506,65.0,13.350479,0.002316,asia,4797.0,4731.26801,13.200195,-0.399902,0
XAUUSD,BUY,4773.0,31.883962,18.100063,4.832679,75.0,18.116038,0.002522,london,4763.0,4818.25016,3.5,-20.299805,0
XAUUSD,BUY,4785.799805,49.39467,20.628592,7.84382,40.0,0.60533,0.001804,new_york,4775.7998,4837.37129,4.900391,-17.399902,0
XAUUSD,BUY,4718.0,35.516856,27.978585,-16.173327,65.0,14.483144,0.004707,asia,4708.0,4787.94646,71.700195,-2.0,1
XAUUSD,SELL,4746.299805,40.869943,26.028599,-10.781397,65.0,9.130057,0.004731,london,4756.2998,4681.22831,21.099609,-0.099609,0
XAUUSD,SELL,4756.399902,55.872712,19.935686,-7.386942,65.0,5.872712,0.004962,new_york,4766.3999,4706.56069,8.0,0.0,0
XAUUSD,SELL,4787.200195,67.255136,20.964216,4.84581,75.0,17.255136,0.002027,asia,4797.2002,4734.78966,2.900391,0.0,0
XAUUSD,BUY,4801.600098,66.808149,16.742815,13.888459,75.0,16.808149,0.002097,london,4791.6001,4843.45714,9.5,-28.300293,0
XAUUSD,BUY,4859.5,72.25172,22.942871,21.434592,75.0,22.25172,0.002387,new_york,4849.5,4916.85718,35.899902,-15.0,0
XAUUSD,BUY,4847.700195,69.889869,21.378523,24.662877,75.0,19.889869,0.002494,asia,4837.7002,4901.1465,6.599609,-11.800293,0
XAUUSD,BUY,4822.799805,25.816294,18.435686,8.00637,75.0,24.183706,0.002138,london,4812.7998,4868.88902,31.800293,-14.899902,0
XAUUSD,BUY,4822.200195,39.430069,18.485665,1.679082,65.0,10.569931,0.0022,new_york,4812.2002,4868.41436,3.899902,-11.700195,0
XAUUSD,BUY,4847.700195,54.964082,17.114258,1.416915,40.0,4.964082,0.002276,asia,4837.7002,4890.48584,13.599609,-11.700195,0
XAUUSD,SELL,4843.899902,63.513514,15.192871,-1.582784,65.0,13.513514,0.001871,london,4853.8999,4805.91772,38.600098,0.0,1
XAUUSD,SELL,4814.5,35.60297,17.957206,-6.310417,65.0,14.39703,0.001959,new_york,4824.5,4769.60699,28.600098,0.0,0
XAUUSD,SELL,4824.200195,54.410353,16.22862,-4.661555,40.0,4.410353,0.001833,asia,4834.2002,4783.62864,24.200195,-8.900391,0
XAUUSD,SELL,4869.0,69.14748,18.078578,-0.518232,75.0,19.14748,0.002649,london,4879.0,4823.80355,12.100098,0.0,0
XAUUSD,BUY,4849.399902,62.995834,23.135707,13.104771,65.0,12.995834,0.00325,asia,4839.3999,4907.23917,0.0,-51.799805,0
XAUUSD,BUY,4830.899902,34.527143,36.442836,-2.897706,75.0,15.472857,0.004518,london,4820.8999,4922.00699,12.0,-12.100098,0
XAUUSD,BUY,4834.799805,70.535702,32.678502,2.098552,75.0,20.535702,0.003687,new_york,4824.7998,4916.49606,20.0,-13.299805,0
XAUUSD,SELL,4807.700195,32.85582,14.392857,-4.981933,75.0,17.14418,0.001829,asia,4817.7002,4771.71805,14.700195,0.0,0
XAUUSD,SELL,4797.600098,22.722824,17.600063,-10.644276,75.0,27.277176,0.001506,london,4807.6001,4753.59994,20.300293,0.0,0
XAUUSD,SELL,4738.5,34.470048,30.942976,-24.487073,75.0,15.529952,0.00346,asia,4748.5,4661.14256,5.399902,0.0,0
XAUUSD,SELL,4786.399902,58.73494,23.842948,-10.851574,65.0,8.73494,0.003696,asia,4796.3999,4726.79253,76.0,-39.600098,1
XAUUSD,SELL,4771.700195,59.683482,13.628627,-7.829651,65.0,9.683482,0.002777,new_york,4781.7002,4737.62863,61.300293,-24.900391,1
XAUUSD,SELL,4743.200195,30.463051,15.550014,-6.320907,75.0,19.536949,0.001624,asia,4753.2002,4704.32516,32.800293,0.0,0
XAUUSD,SELL,4730.100098,43.352566,18.792864,-7.855233,65.0,6.647434,0.002434,asia,4740.1001,4683.11794,12.300293,0.0,0
XAUUSD,SELL,4750.600098,45.503971,19.614362,-5.72326,40.0,4.496029,0.002901,new_york,4760.6001,4701.56419,70.5,0.0,1
XAUUSD,SELL,4710.799805,46.982073,22.514369,-11.374281,40.0,3.017927,0.002515,asia,4720.7998,4654.51388,4.5,0.0,0
XAUUSD,SELL,4709.399902,35.103184,22.235735,-11.442954,65.0,14.896816,0.002949,london,4719.3999,4653.81056,19.799805,-7.899902,0
XAUUSD,SELL,4743.899902,59.102329,22.042864,1.518541,65.0,9.102329,0.002566,new_york,4753.8999,4688.79274,57.299805,-43.899902,1
XAUUSD,SELL,4712.600098,55.514354,20.099958,-2.599225,65.0,5.514354,0.002746,asia,4722.6001,4662.3502,7.100098,0.0,0
XAUUSD,BUY,4722.0,42.054384,15.307059,3.387417,65.0,7.945616,0.00216,london,4712.0,4760.26765,6.0,-10.0,0
XAUUSD,SELL,4691.100098,25.236911,12.685686,-4.224575,75.0,24.763089,0.002165,new_york,4701.1001,4659.38588,8.600098,0.0,0
XAUUSD,SELL,4684.700195,27.293853,13.042794,-6.717308,75.0,22.706147,0.001624,asia,4694.7002,4652.09321,46.700195,-3.200195,1
XAUUSD,SELL,4618.600098,15.854666,15.957066,-21.641828,75.0,34.145334,0.002351,london,4628.6001,4578.70743,1.899902,0.0,0
XAUUSD,SELL,4609.0,29.863245,25.071359,-29.561831,75.0,20.136755,0.003469,new_york,4619.0,4546.3216,7.0,0.0,0
XAUUSD,SELL,4606.899902,64.966687,17.528564,-20.291681,65.0,14.966687,0.003108,asia,4616.8999,4563.07849,1.199707,0.0,0
XAUUSD,SELL,4582.700195,38.494664,16.614258,-20.409305,65.0,11.505336,0.001993,london,4592.7002,4541.16455,60.5,-16.700195,1
XAUUSD,SELL,4552.700195,29.588133,23.799979,-18.07433,75.0,20.411867,0.002516,new_york,4562.7002,4493.20025,5.300293,0.0,0
XAUUSD,SELL,4567.899902,54.060362,20.799944,-5.387741,40.0,4.060362,0.002572,asia,4577.8999,4515.90004,15.699707,0.0,0
XAUUSD,SELL,4643.0,74.032611,20.642822,11.566869,75.0,24.032611,0.002473,london,4653.0,4591.39294,20.600098,0.0,0
XAUUSD,BUY,4630.0,66.826022,20.035714,13.755075,75.0,16.826022,0.002955,new_york,4620.0,4680.08929,22.0,-15.899902,0
XAUUSD,BUY,4620.399902,48.57436,13.450021,13.782884,40.0,1.42564,0.002404,asia,4610.3999,4654.02495,7.800293,-18.199707,0
XAUUSD,BUY,4602.100098,32.409104,16.864328,-3.289332,75.0,17.590896,0.001919,london,4592.1001,4644.26092,70.899902,-5.200195,1
XAUUSD,BUY,4644.5,61.294286,23.214355,5.843698,65.0,11.294286,0.00283,asia,4634.5,4702.53589,0.0,-21.0,0
XAUUSD,BUY,4610.200195,36.198332,19.271449,-2.899739,65.0,13.801668,0.002673,asia,4600.2002,4658.37882,1.699707,-15.700195,0
XAUUSD,SELL,4575.0,22.035611,20.257115,-11.683257,75.0,27.964389,0.001873,new_york,4585.0,4524.35721,10.600098,0.0,0
XAUUSD,SELL,4527.0,22.857058,23.25715,-22.788906,75.0,27.142942,0.002394,asia,4537.0,4468.85713,4.299805,0.0,0
XAUUSD,SELL,4557.5,65.005686,15.271415,-16.484092,75.0,15.005686,0.002547,asia,4567.5,4519.32146,4.200195,0.0,0
XAUUSD,SELL,4593.299805,76.77158,16.599993,-1.202201,75.0,26.77158,0.00174,new_york,4603.2998,4551.79982,37.199707,-22.5,0
XAUUSD,SELL,4604.5,64.889126,17.050049,6.391213,65.0,14.889126,0.00214,asia,4614.5,4561.87488,6.200195,0.0,0
XAUUSD,BUY,4692.399902,94.456434,17.250105,34.704692,75.0,44.456434,0.002147,london,4682.3999,4735.52516,42.200195,-21.399902,0
XAUUSD,BUY,4699.299805,69.282492,22.771484,36.870675,75.0,19.282492,0.002728,new_york,4689.2998,4756.22852,60.100098,-9.5,1
XAUUSD,BUY,4697.600098,43.20153,19.021449,26.290955,65.0,6.79847,0.002397,asia,4687.6001,4745.15372,61.799805,-3.600098,1
XAUUSD,BUY,4741.100098,68.156908,18.114258,26.141783,75.0,18.156908,0.002729,london,4731.1001,4786.38574,34.100098,-46.800293,0
XAUUSD,BUY,4724.799805,52.699327,25.007185,15.184498,40.0,2.699327,0.003151,new_york,4714.7998,4787.31777,4.700195,-28.199707,0
XAUUSD,BUY,4731.200195,45.593949,28.592843,-0.470017,40.0,4.406051,0.003218,asia,4721.2002,4802.6823,10.199707,-15.800293,0
XAUUSD,BUY,4721.600098,50.89863,22.678537,2.550625,40.0,0.89863,0.002831,london,4711.6001,4778.29644,20.0,-12.0,0
XAUUSD,BUY,4730.399902,50.465396,21.314174,-1.129173,40.0,0.465396,0.002789,new_york,4720.3999,4783.68534,8.200195,-40.399902,0
XAUUSD,SELL,4690.0,36.162262,21.571429,-9.052305,65.0,13.837738,0.002653,asia,4700.0,4636.07143,34.899902,-14.100098,0
XAUUSD,SELL,4672.200195,26.992676,21.035749,-12.930709,75.0,23.007324,0.002746,london,4682.2002,4619.61082,0.0,0.0,0
XAUUSD,SELL,4733.799805,64.270598,22.164307,4.256749,65.0,14.270598,0.003041,new_york,4743.7998,4678.38904,2.0,0.0,0
XAUUSD,BUY,4729.0,55.796645,21.035714,7.522378,65.0,5.796645,0.00311,asia,4719.0,4781.58929,10.600098,-11.5,0
XAUUSD,BUY,4714.600098,38.70264,19.828544,0.25271,65.0,11.29736,0.002331,london,4704.6001,4764.17146,5.199707,-17.200195,0
XAUUSD,SELL,4723.200195,50.0,21.042829,-2.490512,40.0,0.0,0.002592,new_york,4733.2002,4670.59312,3.800293,0.0,0
XAUUSD,SELL,4707.899902,60.652335,16.557129,-4.588077,65.0,10.652335,0.002183,asia,4717.8999,4666.50708,6.600098,0.0,0
XAUUSD,SELL,4690.700195,24.587668,15.214355,-6.248127,75.0,25.412332,0.001758,london,4700.7002,4652.66431,14.700195,0.0,0
XAUUSD,SELL,4697.100098,40.479938,16.321498,-2.33571,65.0,9.520062,0.001471,asia,4707.1001,4656.29635,1.600098,0.0,0
XAUUSD,SELL,4696.299805,53.809106,17.849993,-1.513343,40.0,3.809106,0.002263,asia,4706.2998,4651.67482,3.599609,0.0,0
XAUUSD,SELL,4685.200195,43.846785,22.121408,-2.063971,65.0,6.153215,0.002487,new_york,4695.2002,4629.89668,2.200195,0.0,0
XAUUSD,SELL,4666.700195,33.97313,17.421422,-9.116766,75.0,16.02687,0.002493,asia,4676.7002,4623.14664,48.400391,-3.900391,1
XAUUSD,SELL,4574.5,15.712782,21.207136,-28.043712,75.0,34.287218,0.003018,asia,4584.5,4521.48216,4.700195,0.0,0
XAUUSD,SELL,4566.799805,33.068981,27.450021,-35.916381,75.0,16.931019,0.003514,new_york,4576.7998,4498.17475,83.299805,-20.799805,1
XAUUSD,SELL,4540.899902,45.065826,24.800014,-29.84799,40.0,4.934174,0.003634,asia,4550.8999,4478.89987,57.399902,-2.299805,0
XAUUSD,SELL,4550.0,50.458002,24.75708,-21.551936,40.0,0.458002,0.003,london,4560.0,4488.1073,4.0,0.0,0
XAUUSD,SELL,4547.700195,57.592199,22.649937,-4.795053,65.0,7.592199,0.002767,new_york,4557.7002,4491.07535,10.100098,0.0,0
XAUUSD,SELL,4566.299805,56.088266,21.778564,4.622342,65.0,6.088266,0.002731,asia,4576.2998,4511.85339,99.199707,-25.299805,1
XAUUSD,BUY,4546.399902,48.100327,17.442836,0.372975,40.0,1.899673,0.002781,london,4536.3999,4590.00699,3.600098,-17.799805,0
XAUUSD,SELL,4511.200195,34.170324,22.114293,-10.013396,75.0,15.829676,0.002623,new_york,4521.2002,4455.91446,56.200195,-42.0,1
XAUUSD,SELL,4484.299805,28.129397,24.035714,-17.082969,75.0,21.870603,0.002574,asia,4494.2998,4424.21052,29.299805,-15.099609,0
XAUUSD,SELL,4487.5,44.994691,19.25715,-17.032668,65.0,5.005309,0.002535,london,4497.5,4439.35713,0.200195,0.0,0
XAUUSD,SELL,4535.100098,79.772533,20.049979,1.132233,75.0,29.772533,0.002992,new_york,4545.1001,4484.97515,2.800293,0.0,0
XAUUSD,BUY,4535.299805,61.718157,21.599958,11.703261,65.0,11.718157,0.003049,asia,4525.2998,4589.2997,6.400391,-16.299805,0
XAUUSD,BUY,4511.899902,35.947108,18.957171,7.22458,65.0,14.052892,0.003308,london,4501.8999,4559.29283,10.600098,-10.5,0
XAUUSD,BUY,4533.700195,47.798819,22.178606,6.342335,40.0,2.201181,0.002968,new_york,4523.7002,4589.14671,13.299805,-12.0,0
