symbol,t,has_h4,has_h1,has_m15,h4_open,h4_high,h4_low,h4_close,h4_volume,h1_open,h1_high,h1_low,h1_close,h1_volume
EURUSD,1762196400.0,1,1,0,1.1528706550598145,1.154068112373352,1.1520737409591675,1.1522064208984375,0.0,1.1526048183441162,1.1527377367019653,1.1520737409591675,1.1522064208984375,0.0
EURUSD,1762200000.0,1,1,0,1.152339220046997,1.1527377367019653,1.1519410610198975,1.1522064208984375,0.0,1.152339220046997,1.1526048183441162,1.1520737409591675,1.152339220046997,0.0
EURUSD,1762203600.0,1,1,0,1.152339220046997,1.1527377367019653,1.1519410610198975,1.1522064208984375,0.0,1.1520737409591675,1.152339220046997,1.1519410610198975,1.1522064208984375,0.0
EURUSD,1762207200.0,1,1,0,1.152339220046997,1.1527377367019653,1.1519410610198975,1.1522064208984375,0.0,1.152339220046997,1.1527377367019653,1.1520737409591675,1.152339220046997,0.0
EURUSD,1762210800.0,1,1,0,1.152339220046997,1.1527377367019653,1.1519410610198975,1.1522064208984375,0.0,1.1524720191955566,1.1524720191955566,1.1522064208984375,1.1522064208984375,0.0
EURUSD,1762214400.0,1,1,0,1.1518083810806274,1.1520737409591675,1.15035080909729,1.1516757011413574,0.0,1.1518083810806274,1.1519410610198975,1.1508804559707642,1.151145339012146,0.0
EURUSD,1762218000.0,1,1,0,1.1518083810806274,1.1520737409591675,1.15035080909729,1.1516757011413574,0.0,1.151012897491455,1.1512778997421265,1.15035080909729,1.1512778997421265,0.0
EURUSD,1762221600.0,1,1,0,1.1518083810806274,1.1520737409591675,1.15035080909729,1.1516757011413574,0.0,1.1512778997421265,1.151410460472107,1.1508804559707642,1.151410460472107,0.0
EURUSD,1762225200.0,1,1,0,1.1518083810806274,1.1520737409591675,1.15035080909729,1.1516757011413574,0.0,1.151543140411377,1.1520737409591675,1.151410460472107,1.1516757011413574,0.0
EURUSD,1762228800.0,1,1,0,1.1516757011413574,1.1535356044769287,1.151145339012146,1.1530035734176636,0.0,1.1516757011413574,1.1520737409591675,1.1512778997421265,1.1512778997421265,0.0
EURUSD,1762232400.0,1,1,0,1.1516757011413574,1.1535356044769287,1.151145339012146,1.1530035734176636,0.0,1.1512778997421265,1.1516757011413574,1.151145339012146,1.151543140411377,0.0
EURUSD,1762236000.0,1,1,0,1.1516757011413574,1.1535356044769287,1.151145339012146,1.1530035734176636,0.0,1.151543140411377,1.1528706550598145,1.151543140411377,1.1526048183441162,0.0
EURUSD,1762239600.0,1,1,0,1.1516757011413574,1.1535356044769287,1.151145339012146,1.1530035734176636,0.0,1.1527377367019653,1.1535356044769287,1.1526048183441162,1.1530035734176636,0.0
EURUSD,1762243200.0,1,1,0,1.1531364917755127,1.1531364917755127,1.1492931842803955,1.1492931842803955,0.0,1.1531364917755127,1.1531364917755127,1.1516757011413574,1.1516757011413574,0.0
EURUSD,1762246800.0,1,1,0,1.1531364917755127,1.1531364917755127,1.1492931842803955,1.1492931842803955,0.0,1.1516757011413574,1.1520737409591675,1.15035080909729,1.150483250617981,0.0
EURUSD,1762250400.0,1,1,0,1.1531364917755127,1.1531364917755127,1.1492931842803955,1.1492931842803955,0.0,1.150483250617981,1.1512778997421265,1.150483250617981,1.1507480144500732,0.0
EURUSD,1762254000.0,1,1,0,1.1531364917755127,1.1531364917755127,1.1492931842803955,1.1492931842803955,0.0,1.1508804559707642,1.1508804559707642,1.1492931842803955,1.1492931842803955,0.0
EURUSD,1762257600.0,1,1,0,1.1494252681732178,1.1499539613723755,1.1477103233337402,1.1495574712753296,0.0,1.1494252681732178,1.1495574712753296,1.1481056213378906,1.1492931842803955,0.0
EURUSD,1762261200.0,1,1,0,1.1494252681732178,1.1499539613723755,1.1477103233337402,1.1495574712753296,0.0,1.1491611003875732,1.1499539613723755,1.1491611003875732,1.1495574712753296,0.0
EURUSD,1762264800.0,1,1,0,1.1494252681732178,1.1499539613723755,1.1477103233337402,1.1495574712753296,0.0,1.1495574712753296,1.1498217582702637,1.1477103233337402,1.1485011577606201,0.0
EURUSD,1762268400.0,1,1,0,1.1494252681732178,1.1499539613723755,1.1477103233337402,1.1495574712753296,0.0,1.148369312286377,1.1495574712753296,1.1478420495986938,1.1495574712753296,0.0
EURUSD,1762272000.0,1,1,0,1.1495574712753296,1.1498217582702637,1.1482374668121338,1.1482374668121338,0.0,1.1495574712753296,1.1498217582702637,1.1491611003875732,1.1492931842803955,0.0
EURUSD,1762275600.0,1,1,0,1.1495574712753296,1.1498217582702637,1.1482374668121338,1.1482374668121338,0.0,1.1492931842803955,1.1492931842803955,1.1487650871276855,1.1487650871276855,0.0
EURUSD,1762279200.0,1,1,0,1.1495574712753296,1.1498217582702637,1.1482374668121338,1.1482374668121338,0.0,1.1486331224441528,1.1490291357040405,1.1485011577606201,1.1487650871276855,0.0
EURUSD,1762282800.0,1,1,0,1.1495574712753296,1.1498217582702637,1.1482374668121338,1.1482374668121338,0.0,1.1487650871276855,1.1490291357040405,1.1482374668121338,1.1482374668121338,0.0
EURUSD,1762286400.0,1,1,0,1.1481056213378906,1.1491611003875732,1.1478420495986938,1.1487650871276855,0.0,1.1481056213378906,1.1486331224441528,1.1478420495986938,1.148369312286377,0.0
EURUSD,1762290000.0,1,1,0,1.1481056213378906,1.1491611003875732,1.1478420495986938,1.1487650871276855,0.0,1.148369312286377,1.1486331224441528,1.1482374668121338,1.1486331224441528,0.0
EURUSD,1762293600.0,1,1,0,1.1481056213378906,1.1491611003875732,1.1478420495986938,1.1487650871276855,0.0,1.1482374668121338,1.1491611003875732,1.1478420495986938,1.1486331224441528,0.0
EURUSD,1762297200.0,1,1,0,1.1481056213378906,1.1491611003875732,1.1478420495986938,1.1487650871276855,0.0,1.1487650871276855,1.1488970518112183,1.1486331224441528,1.1487650871276855,0.0
EURUSD,1762300800.0,1,1,0,1.1488970518112183,1.1500862836837769,1.148369312286377,1.1491611003875732,0.0,1.1488970518112183,1.1488970518112183,1.148369312286377,1.1487650871276855,0.0
EURUSD,1762304400.0,1,1,0,1.1488970518112183,1.1500862836837769,1.148369312286377,1.1491611003875732,0.0,1.1487650871276855,1.1500862836837769,1.148369312286377,1.1492931842803955,0.0
EURUSD,1762308000.0,1,1,0,1.1488970518112183,1.1500862836837769,1.148369312286377,1.1491611003875732,0.0,1.1494252681732178,1.1495574712753296,1.1488970518112183,1.1491611003875732,0.0
EURUSD,1762311600.0,1,1,0,1.1488970518112183,1.1500862836837769,1.148369312286377,1.1491611003875732,0.0,1.1492931842803955,1.1495574712753296,1.1488970518112183,1.1491611003875732,0.0
EURUSD,1762315200.0,1,1,0,1.1491611003875732,1.1496896743774414,1.1487650871276855,1.1490291357040405,0.0,1.1491611003875732,1.1494252681732178,1.1491611003875732,1.1494252681732178,0.0
EURUSD,1762318800.0,1,1,0,1.1491611003875732,1.1496896743774414,1.1487650871276855,1.1490291357040405,0.0,1.1494252681732178,1.1496896743774414,1.1492931842803955,1.1495574712753296,0.0
EURUSD,1762322400.0,1,1,0,1.1491611003875732,1.1496896743774414,1.1487650871276855,1.1490291357040405,0.0,1.1494252681732178,1.1496896743774414,1.1490291357040405,1.1490291357040405,0.0
EURUSD,1762326000.0,1,1,0,1.1491611003875732,1.1496896743774414,1.1487650871276855,1.1490291357040405,0.0,1.1490291357040405,1.1494252681732178,1.1487650871276855,1.1490291357040405,0.0
EURUSD,1762329600.0,1,1,0,1.1490291357040405,1.1499539613723755,1.1479737758636475,1.1491611003875732,0.0,1.1490291357040405,1.1499539613723755,1.1490291357040405,1.1491611003875732,0.0
EURUSD,1762333200.0,1,1,0,1.1490291357040405,1.1499539613723755,1.1479737758636475,1.1491611003875732,0.0,1.1490291357040405,1.1495574712753296,1.1486331224441528,1.1487650871276855,0.0
EURUSD,1762336800.0,1,1,0,1.1490291357040405,1.1499539613723755,1.1479737758636475,1.1491611003875732,0.0,1.1487650871276855,1.1487650871276855,1.1479737758636475,1.1486331224441528,0.0
EURUSD,1762340400.0,1,1,0,1.1490291357040405,1.1499539613723755,1.1479737758636475,1.1491611003875732,0.0,1.1487650871276855,1.1492931842803955,1.1482374668121338,1.1491611003875732,0.0
EURUSD,1762344000.0,1,1,0,1.1492931842803955,1.1496896743774414,1.147315263748169,1.1482374668121338,0.0,1.1492931842803955,1.1495574712753296,1.1490291357040405,1.1494252681732178,0.0
EURUSD,1762347600.0,1,1,0,1.1492931842803955,1.1496896743774414,1.147315263748169,1.1482374668121338,0.0,1.1492931842803955,1.1496896743774414,1.1477103233337402,1.1477103233337402,0.0
EURUSD,1762351200.0,1,1,0,1.1492931842803955,1.1496896743774414,1.147315263748169,1.1482374668121338,0.0,1.1479737758636475,1.1495574712753296,1.147315263748169,1.1490291357040405,0.0
EURUSD,1762354800.0,1,1,0,1.1492931842803955,1.1496896743774414,1.147315263748169,1.1482374668121338,0.0,1.1477103233337402,1.1490291357040405,1.1475785970687866,1.1482374668121338,0.0
EURUSD,1762358400.0,1,1,0,1.1482374668121338,1.1490291357040405,1.147446870803833,1.1488970518112183,0.0,1.1482374668121338,1.1488970518112183,1.147446870803833,1.1487650871276855,0.0
EURUSD,1762362000.0,1,1,0,1.1482374668121338,1.1490291357040405,1.147446870803833,1.1488970518112183,0.0,1.1486331224441528,1.1488970518112183,1.1481056213378906,1.148369312286377,0.0
EURUSD,1762365600.0,1,1,0,1.1482374668121338,1.1490291357040405,1.147446870803833,1.1488970518112183,0.0,1.148369312286377,1.1486331224441528,1.1482374668121338,1.1485011577606201,0.0
EURUSD,1762369200.0,1,1,0,1.1482374668121338,1.1490291357040405,1.147446870803833,1.1488970518112183,0.0,1.1486331224441528,1.1490291357040405,1.148369312286377,1.1488970518112183,0.0
EURUSD,1762372800.0,1,1,0,1.1490291357040405,1.1499539613723755,1.1490291357040405,1.1499539613723755,0.0,1.1490291357040405,1.1495574712753296,1.1490291357040405,1.1491611003875732,0.0
EURUSD,1762376400.0,1,1,0,1.1490291357040405,1.1499539613723755,1.1490291357040405,1.1499539613723755,0.0,1.1491611003875732,1.1498217582702637,1.1490291357040405,1.1498217582702637,0.0
EURUSD,1762380000.0,1,1,0,1.1490291357040405,1.1499539613723755,1.1490291357040405,1.1499539613723755,0.0,1.1496896743774414,1.1496896743774414,1.1492931842803955,1.1495574712753296,0.0
EURUSD,1762383600.0,1,1,0,1.1490291357040405,1.1499539613723755,1.1490291357040405,1.1499539613723755,0.0,1.1495574712753296,1.1499539613723755,1.1494252681732178,1.1499539613723755,0.0
EURUSD,1762387200.0,1,1,0,1.1498217582702637,1.151145339012146,1.1496896743774414,1.151012897491455,0.0,1.1498217582702637,1.150483250617981,1.1496896743774414,1.150483250617981,0.0
EURUSD,1762390800.0,1,1,0,1.1498217582702637,1.151145339012146,1.1496896743774414,1.151012897491455,0.0,1.150483250617981,1.151145339012146,1.150483250617981,1.151012897491455,0.0
EURUSD,1762394400.0,1,1,0,1.1498217582702637,1.151145339012146,1.1496896743774414,1.151012897491455,0.0,1.151012897491455,1.151145339012146,1.1506155729293823,1.1508804559707642,0.0
EURUSD,1762398000.0,1,1,0,1.1498217582702637,1.151145339012146,1.1496896743774414,1.151012897491455,0.0,1.1508804559707642,1.151145339012146,1.1507480144500732,1.151012897491455,0.0
EURUSD,1762401600.0,1,1,0,1.151012897491455,1.1516757011413574,1.1507480144500732,1.151145339012146,0.0,1.151012897491455,1.151145339012146,1.1507480144500732,1.151012897491455,0.0
EURUSD,1762405200.0,1,1,0,1.151012897491455,1.1516757011413574,1.1507480144500732,1.151145339012146,0.0,1.1508804559707642,1.151410460472107,1.1507480144500732,1.151410460472107,0.0
EURUSD,1762408800.0,1,1,0,1.151012897491455,1.1516757011413574,1.1507480144500732,1.151145339012146,0.0,1.151145339012146,1.1516757011413574,1.1508804559707642,1.151012897491455,0.0
EURUSD,1762412400.0,1,1,0,1.151012897491455,1.1516757011413574,1.1507480144500732,1.151145339012146,0.0,1.151012897491455,1.1516757011413574,1.151012897491455,1.151145339012146,0.0
EURUSD,1762416000.0,1,1,0,1.1512778997421265,1.1526048183441162,1.151012897491455,1.152339220046997,0.0,1.1512778997421265,1.1526048183441162,1.151012897491455,1.1524720191955566,0.0
EURUSD,1762419600.0,1,1,0,1.1512778997421265,1.1526048183441162,1.151012897491455,1.152339220046997,0.0,1.152339220046997,1.1526048183441162,1.151543140411377,1.1516757011413574,0.0
EURUSD,1762423200.0,1,1,0,1.1512778997421265,1.1526048183441162,1.151012897491455,1.152339220046997,0.0,1.151543140411377,1.1520737409591675,1.151410460472107,1.151410460472107,0.0
EURUSD,1762426800.0,1,1,0,1.1512778997421265,1.1526048183441162,1.151012897491455,1.152339220046997,0.0,1.151410460472107,1.152339220046997,1.151410460472107,1.152339220046997,0.0
EURUSD,1762430400.0,1,1,0,1.1520737409591675,1.1547343730926514,1.1518083810806274,1.154334545135498,0.0,1.1520737409591675,1.1535356044769287,1.1518083810806274,1.15340256690979,0.0
EURUSD,1762434000.0,1,1,0,1.1520737409591675,1.1547343730926514,1.1518083810806274,1.154334545135498,0.0,1.1532695293426514,1.1547343730926514,1.1532695293426514,1.1539349555969238,0.0
EURUSD,1762437600.0,1,1,0,1.1520737409591675,1.1547343730926514,1.1518083810806274,1.154334545135498,0.0,1.1538017988204956,1.154068112373352,1.1524720191955566,1.1524720191955566,0.0
EURUSD,1762441200.0,1,1,0,1.1520737409591675,1.1547343730926514,1.1518083810806274,1.154334545135498,0.0,1.152339220046997,1.1544678211212158,1.152339220046997,1.154334545135498,0.0
EURUSD,1762444800.0,1,1,0,1.1542012691497803,1.1555349826812744,1.1535356044769287,1.1547343730926514,0.0,1.1542012691497803,1.1544678211212158,1.1535356044769287,1.154068112373352,0.0
EURUSD,1762448400.0,1,1,0,1.1542012691497803,1.1555349826812744,1.1535356044769287,1.1547343730926514,0.0,1.154068112373352,1.1546010971069336,1.1535356044769287,1.154334545135498,0.0
EURUSD,1762452000.0,1,1,0,1.1542012691497803,1.1555349826812744,1.1535356044769287,1.1547343730926514,0.0,1.154334545135498,1.155401587486267,1.154334545135498,1.155001163482666,0.0
EURUSD,1762455600.0,1,1,0,1.1542012691497803,1.1555349826812744,1.1535356044769287,1.1547343730926514,0.0,1.155001163482666,1.1555349826812744,1.1546010971069336,1.1547343730926514,0.0
EURUSD,1762459200.0,1,1,0,1.1548677682876587,1.1555349826812744,1.1546010971069336,1.1551345586776733,0.0,1.1548677682876587,1.1552680730819702,1.1546010971069336,1.1551345586776733,0.0
EURUSD,1762462800.0,1,1,0,1.1548677682876587,1.1555349826812744,1.1546010971069336,1.1551345586776733,0.0,1.1551345586776733,1.1552680730819702,1.1548677682876587,1.155001163482666,0.0
EURUSD,1762466400.0,1,1,0,1.1548677682876587,1.1555349826812744,1.1546010971069336,1.1551345586776733,0.0,1.1552680730819702,1.1555349826812744,1.1546010971069336,1.1548677682876587,0.0
EURUSD,1762470000.0,1,1,0,1.1548677682876587,1.1555349826812744,1.1546010971069336,1.1551345586776733,0.0,1.1551345586776733,1.1555349826812744,1.1551345586776733,1.1551345586776733,0.0
EURUSD,1762473600.0,1,1,0,1.155001163482666,1.1551345586776733,1.1538017988204956,1.1542012691497803,0.0,1.155001163482666,1.1551345586776733,1.1542012691497803,1.154334545135498,0.0
EURUSD,1762477200.0,1,1,0,1.155001163482666,1.1551345586776733,1.1538017988204956,1.1542012691497803,0.0,1.1542012691497803,1.1544678211212158,1.1539349555969238,1.154068112373352,0.0
EURUSD,1762480800.0,1,1,0,1.155001163482666,1.1551345586776733,1.1538017988204956,1.1542012691497803,0.0,1.154334545135498,1.1546010971069336,1.1542012691497803,1.154334545135498,0.0
EURUSD,1762484400.0,1,1,0,1.155001163482666,1.1551345586776733,1.1538017988204956,1.1542012691497803,0.0,1.1544678211212158,1.1544678211212158,1.1538017988204956,1.1542012691497803,0.0
EURUSD,1762488000.0,1,1,0,1.154068112373352,1.1542012691497803,1.15340256690979,1.1536686420440674,0.0,1.154068112373352,1.154068112373352,1.1536686420440674,1.1539349555969238,0.0
EURUSD,1762491600.0,1,1,0,1.154068112373352,1.1542012691497803,1.15340256690979,1.1536686420440674,0.0,1.1539349555969238,1.1542012691497803,1.1536686420440674,1.1538017988204956,0.0
EURUSD,1762495200.0,1,1,0,1.154068112373352,1.1542012691497803,1.15340256690979,1.1536686420440674,0.0,1.1536686420440674,1.1539349555969238,1.15340256690979,1.15340256690979,0.0
EURUSD,1762498800.0,1,1,0,1.154068112373352,1.1542012691497803,1.15340256690979,1.1536686420440674,0.0,1.1535356044769287,1.1539349555969238,1.15340256690979,1.1536686420440674,0.0
EURUSD,1762502400.0,1,1,0,1.1536686420440674,1.156336784362793,1.15340256690979,1.156203031539917,0.0,1.1536686420440674,1.154334545135498,1.15340256690979,1.1539349555969238,0.0
EURUSD,1762506000.0,1,1,0,1.1536686420440674,1.156336784362793,1.15340256690979,1.156203031539917,0.0,1.154068112373352,1.1544678211212158,1.1538017988204956,1.1542012691497803,0.0
EURUSD,1762509600.0,1,1,0,1.1536686420440674,1.156336784362793,1.15340256690979,1.156203031539917,0.0,1.1542012691497803,1.1555349826812744,1.1542012691497803,1.155401587486267,0.0
EURUSD,1762513200.0,1,1,0,1.1536686420440674,1.156336784362793,1.15340256690979,1.156203031539917,0.0,1.1555349826812744,1.156336784362793,1.1552680730819702,1.156203031539917,0.0
EURUSD,1762516800.0,1,1,0,1.1560693979263306,1.1592857837677002,1.1558021306991577,1.1575413942337036,0.0,1.1560693979263306,1.1568717956542969,1.1558021306991577,1.1559356451034546,0.0
EURUSD,1762520400.0,1,1,0,1.1560693979263306,1.1592857837677002,1.1558021306991577,1.1575413942337036,0.0,1.1559356451034546,1.157273530960083,1.1559356451034546,1.157139539718628,0.0
EURUSD,1762524000.0,1,1,0,1.1560693979263306,1.1592857837677002,1.1558021306991577,1.1575413942337036,0.0,1.1570056676864624,1.158077597618103,1.1570056676864624,1.1578094959259033,0.0
EURUSD,1762527600.0,1,1,0,1.1560693979263306,1.1592857837677002,1.1558021306991577,1.1575413942337036,0.0,1.1582117080688477,1.1592857837677002,1.1575413942337036,1.1575413942337036,0.0
EURUSD,1762531200.0,1,1,0,1.1576753854751587,1.1586142778396606,1.1559356451034546,1.156336784362793,0.0,1.1576753854751587,1.1586142778396606,1.1576753854751587,1.158077597618103,0.0
EURUSD,1762534800.0,1,1,0,1.1576753854751587,1.1586142778396606,1.1559356451034546,1.156336784362793,0.0,1.158077597618103,1.1584800481796265,1.1575413942337036,1.1584800481796265,0.0
EURUSD,1762538400.0,1,1,0,1.1576753854751587,1.1586142778396606,1.1559356451034546,1.156336784362793,0.0,1.1584800481796265,1.1586142778396606,1.157139539718628,1.157139539718628,0.0
EURUSD,1762542000.0,1,1,0,1.1576753854751587,1.1586142778396606,1.1559356451034546,1.156336784362793,0.0,1.1570056676864624,1.1575413942337036,1.1559356451034546,1.156336784362793,0.0
EURUSD,1762545600.0,1,1,0,1.156203031539917,1.1570056676864624,1.1560693979263306,1.1570056676864624,0.0,1.156203031539917,1.1570056676864624,1.1560693979263306,1.156738042831421,0.0
EURUSD,1762549200.0,1,1,0,1.156203031539917,1.1570056676864624,1.1560693979263306,1.1570056676864624,0.0,1.1568717956542969,1.1570056676864624,1.156336784362793,1.156738042831421,0.0
EURUSD,1762552800.0,1,1,0,1.156203031539917,1.1570056676864624,1.1560693979263306,1.1570056676864624,0.0,1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0.0
EURUSD,1762732800.0,1,1,0,1.1546010971069336,1.156336784362793,1.1546010971069336,1.1558021306991577,0.0,1.1546010971069336,1.1559356451034546,1.1546010971069336,1.1558021306991577,0.0
EURUSD,1762736400.0,1,1,0,1.1546010971069336,1.156336784362793,1.1546010971069336,1.1558021306991577,0.0,1.1555349826812744,1.156336784362793,1.155001163482666,1.1560693979263306,0.0
EURUSD,1762740000.0,1,1,0,1.1546010971069336,1.156336784362793,1.1546010971069336,1.1558021306991577,0.0,1.156203031539917,1.156336784362793,1.1558021306991577,1.1560693979263306,0.0
EURUSD,1762743600.0,1,1,0,1.1546010971069336,1.156336784362793,1.1546010971069336,1.1558021306991577,0.0,1.1560693979263306,1.156203031539917,1.1555349826812744,1.1558021306991577,0.0
EURUSD,1762747200.0,1,1,0,1.1558021306991577,1.1574074029922485,1.1555349826812744,1.157139539718628,0.0,1.1558021306991577,1.1566041707992554,1.1558021306991577,1.1564704179763794,0.0
EURUSD,1762750800.0,1,1,0,1.1558021306991577,1.1574074029922485,1.1555349826812744,1.157139539718628,0.0,1.1564704179763794,1.1568717956542969,1.156203031539917,1.1566041707992554,0.0
EURUSD,1762754400.0,1,1,0,1.1558021306991577,1.1574074029922485,1.1555349826812744,1.157139539718628,0.0,1.1566041707992554,1.156738042831421,1.1555349826812744,1.1556684970855713,0.0
EURUSD,1762758000.0,1,1,0,1.1558021306991577,1.1574074029922485,1.1555349826812744,1.157139539718628,0.0,1.1559356451034546,1.1574074029922485,1.1558021306991577,1.157139539718628,0.0
EURUSD,1762761600.0,1,1,0,1.1570056676864624,1.1586142778396606,1.1558021306991577,1.156738042831421,0.0,1.1570056676864624,1.1586142778396606,1.1570056676864624,1.1576753854751587,0.0
EURUSD,1762765200.0,1,1,0,1.1570056676864624,1.1586142778396606,1.1558021306991577,1.156738042831421,0.0,1.1576753854751587,1.1576753854751587,1.156738042831421,1.157273530960083,0.0
EURUSD,1762768800.0,1,1,0,1.1570056676864624,1.1586142778396606,1.1558021306991577,1.156738042831421,0.0,1.157139539718628,1.1574074029922485,1.1564704179763794,1.1566041707992554,0.0
EURUSD,1762772400.0,1,1,0,1.1570056676864624,1.1586142778396606,1.1558021306991577,1.156738042831421,0.0,1.1566041707992554,1.156738042831421,1.1558021306991577,1.156738042831421,0.0
EURUSD,1762776000.0,1,1,0,1.156738042831421,1.158077597618103,1.155001163482666,1.155001163482666,0.0,1.156738042831421,1.1578094959259033,1.1566041707992554,1.157273530960083,0.0
EURUSD,1762779600.0,1,1,0,1.156738042831421,1.158077597618103,1.155001163482666,1.155001163482666,0.0,1.157139539718628,1.158077597618103,1.1570056676864624,1.157273530960083,0.0
EURUSD,1762783200.0,1,1,0,1.156738042831421,1.158077597618103,1.155001163482666,1.155001163482666,0.0,1.157139539718628,1.157139539718628,1.156336784362793,1.1566041707992554,0.0
EURUSD,1762786800.0,1,1,0,1.156738042831421,1.158077597618103,1.155001163482666,1.155001163482666,0.0,1.1568717956542969,1.1570056676864624,1.155001163482666,1.155001163482666,0.0
EURUSD,1762790400.0,1,1,0,1.1548677682876587,1.1568717956542969,1.1544678211212158,1.1564704179763794,0.0,1.1548677682876587,1.1558021306991577,1.1547343730926514,1.1547343730926514,0.0
EURUSD,1762794000.0,1,1,0,1.1548677682876587,1.1568717956542969,1.1544678211212158,1.1564704179763794,0.0,1.1548677682876587,1.156336784362793,1.1544678211212158,1.156336784362793,0.0
EURUSD,1762797600.0,1,1,0,1.1548677682876587,1.1568717956542969,1.1544678211212158,1.1564704179763794,0.0,1.1564704179763794,1.1568717956542969,1.156203031539917,1.156203031539917,0.0
EURUSD,1762801200.0,1,1,0,1.1548677682876587,1.1568717956542969,1.1544678211212158,1.1564704179763794,0.0,1.156203031539917,1.1566041707992554,1.156203031539917,1.1564704179763794,0.0
EURUSD,1762804800.0,1,1,0,1.1564704179763794,1.156738042831421,1.1558021306991577,1.1559356451034546,0.0,1.1564704179763794,1.156738042831421,1.1564704179763794,1.156738042831421,0.0
EURUSD,1762808400.0,1,1,0,1.1564704179763794,1.156738042831421,1.1558021306991577,1.1559356451034546,0.0,1.156738042831421,1.156738042831421,1.1559356451034546,1.1560693979263306,0.0
EURUSD,1762812000.0,1,1,0,1.1564704179763794,1.156738042831421,1.1558021306991577,1.1559356451034546,0.0,1.1559356451034546,1.1564704179763794,1.1558021306991577,1.1560693979263306,0.0
EURUSD,1762815600.0,1,1,0,1.1564704179763794,1.156738042831421,1.1558021306991577,1.1559356451034546,0.0,1.156203031539917,1.156336784362793,1.1559356451034546,1.1559356451034546,0.0
EURUSD,1762819200.0,1,1,0,1.1559356451034546,1.156203031539917,1.1551345586776733,1.1559356451034546,0.0,1.1559356451034546,1.156203031539917,1.1555349826812744,1.1555349826812744,0.0
EURUSD,1762822800.0,1,1,0,1.1559356451034546,1.156203031539917,1.1551345586776733,1.1559356451034546,0.0,1.1555349826812744,1.1558021306991577,1.1551345586776733,1.1558021306991577,0.0
EURUSD,1762826400.0,1,1,0,1.1559356451034546,1.156203031539917,1.1551345586776733,1.1559356451034546,0.0,1.1559356451034546,1.1560693979263306,1.1555349826812744,1.1556684970855713,0.0
EURUSD,1762830000.0,1,1,0,1.1559356451034546,1.156203031539917,1.1551345586776733,1.1559356451034546,0.0,1.1556684970855713,1.156203031539917,1.1556684970855713,1.1559356451034546,0.0
EURUSD,1762833600.0,1,1,0,1.1559356451034546,1.1568717956542969,1.155401587486267,1.156336784362793,0.0,1.1559356451034546,1.156336784362793,1.1559356451034546,1.1560693979263306,0.0
EURUSD,1762837200.0,1,1,0,1.1559356451034546,1.1568717956542969,1.155401587486267,1.156336784362793,0.0,1.156203031539917,1.1568717956542969,1.156203031539917,1.1564704179763794,0.0
EURUSD,1762840800.0,1,1,0,1.1559356451034546,1.1568717956542969,1.155401587486267,1.156336784362793,0.0,1.1564704179763794,1.1566041707992554,1.155401587486267,1.1555349826812744,0.0
EURUSD,1762844400.0,1,1,0,1.1559356451034546,1.1568717956542969,1.155401587486267,1.156336784362793,0.0,1.155401587486267,1.156336784362793,1.155401587486267,1.156336784362793,0.0
EURUSD,1762848000.0,1,1,0,1.1564704179763794,1.158077597618103,1.1556684970855713,1.1576753854751587,0.0,1.1564704179763794,1.157139539718628,1.1558021306991577,1.1559356451034546,0.0
EURUSD,1762851600.0,1,1,0,1.1564704179763794,1.158077597618103,1.1556684970855713,1.1576753854751587,0.0,1.1556684970855713,1.157139539718628,1.1556684970855713,1.157139539718628,0.0
EURUSD,1762855200.0,1,1,0,1.1564704179763794,1.158077597618103,1.1556684970855713,1.1576753854751587,0.0,1.156738042831421,1.1576753854751587,1.1566041707992554,1.1575413942337036,0.0
EURUSD,1762858800.0,1,1,0,1.1564704179763794,1.158077597618103,1.1556684970855713,1.1576753854751587,0.0,1.1576753854751587,1.158077597618103,1.1574074029922485,1.1576753854751587,0.0
EURUSD,1762862400.0,1,1,0,1.1575413942337036,1.1609008312225342,1.157273530960083,1.1598236560821533,0.0,1.1575413942337036,1.158077597618103,1.157273530960083,1.1575413942337036,0.0
EURUSD,1762866000.0,1,1,0,1.1575413942337036,1.1609008312225342,1.157273530960083,1.1598236560821533,0.0,1.1574074029922485,1.1609008312225342,1.1574074029922485,1.1606314182281494,0.0
EURUSD,1762869600.0,1,1,0,1.1575413942337036,1.1609008312225342,1.157273530960083,1.1598236560821533,0.0,1.160496711730957,1.1607661247253418,1.1598236560821533,1.1603620052337646,0.0
EURUSD,1762873200.0,1,1,0,1.1575413942337036,1.1609008312225342,1.157273530960083,1.1598236560821533,0.0,1.1603620052337646,1.1606314182281494,1.1595547199249268,1.1598236560821533,0.0
EURUSD,1762876800.0,1,1,0,1.1598236560821533,1.1602274179458618,1.1587486267089844,1.1587486267089844,0.0,1.1598236560821533,1.1602274179458618,1.1594202518463135,1.15968918800354,0.0
EURUSD,1762880400.0,1,1,0,1.1598236560821533,1.1602274179458618,1.1587486267089844,1.1587486267089844,0.0,1.15968918800354,1.1602274179458618,1.1594202518463135,1.1598236560821533,0.0
EURUSD,1762884000.0,1,1,0,1.1598236560821533,1.1602274179458618,1.1587486267089844,1.1587486267089844,0.0,1.1598236560821533,1.1599582433700562,1.1595547199249268,1.15968918800354,0.0
